As,Source_Nodes,Categorical_Model_Trees,Categorical_True_Trees,Categorical_Model_Mask,Categorical_True_Mask,Categorical_Model_Accuracy,Categorical_True_Accuracy,Random_Model_Trees,Random_True_Trees,Random_Model_Mask,Random_True_Mask,Random_Model_Accuracy,Random_True_Accuracy,Prim_Model_Trees,Prim_True_Trees,Prim_Model_Mask,Prim_True_Mask,Prim_Model_Accuracy,Prim_True_Accuracy,Beam_Model_Trees,Beam_True_Trees,Beam_Model_Mask,Beam_True_Mask,Beam_Model_Accuracy,Beam_True_Accuracy,Categorical_Model_Uniques,Categorical_Model_Valids_Uniques,Categorical_Model_Valids,Categorical_Model_Unique_Counts,Categorical_Model_Valid_Unique_Counts,Categorical_Model_Valid_Counts,Categorical_True_Uniques,Categorical_True_Valids_Uniques,Categorical_True_Valids,Categorical_True_Unique_Counts,Categorical_True_Valid_Unique_Counts,Categorical_True_Valid_Counts,Random_Model_Uniques,Random_Model_Valids_Uniques,Random_Model_Valids,Random_Model_Unique_Counts,Random_Model_Valid_Unique_Counts,Random_Model_Valid_Counts,Random_True_Uniques,Random_True_Valids_Uniques,Random_True_Valids,Random_True_Unique_Counts,Random_True_Valid_Unique_Counts,Random_True_Valid_Counts,Prim_Model_Uniques,Prim_Model_Valids_Uniques,Prim_Model_Valids,Prim_Model_Unique_Counts,Prim_Model_Valid_Unique_Counts,Prim_Model_Valid_Counts,Prim_True_Uniques,Prim_True_Valids_Uniques,Prim_True_Valids,Prim_True_Unique_Counts,Prim_True_Valid_Unique_Counts,Prim_True_Valid_Counts,Beam_Model_Uniques,Beam_Model_Valids_Uniques,Beam_Model_Valids,Beam_Model_Unique_Counts,Beam_Model_Valid_Unique_Counts,Beam_Model_Valid_Counts,Beam_True_Uniques,Beam_True_Valids_Uniques,Beam_True_Valids,Beam_True_Unique_Counts,Beam_True_Valid_Unique_Counts,Beam_True_Valid_Counts
"[1 0 0 0 0 1 1 0 0 0 1 0 1 0 0 1 0 1 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 1 0
 0 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 1 1 0 1 0 0 1 0 0 1 0 0 0 0 0
 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0
 0 0 1 0 0 0 0 0 1 0 0 0 1 1 0 1 1 0 0 0 0 0 1 1 1 0 0 1 0 0 1 1 0 0 0 0 0
 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1
 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]",15,[15 10 11 10 10  0  0  3  5 12 15 10  0  5  5 15],[15 10 11 10 10  0  0  3  1  6 15 10  0  5  5 15],True,True,0.640625,0.6875,"[np.int64(2), np.int64(1), np.int64(3), np.int64(12), np.int64(7), np.int64(4), np.int64(4), np.int64(8), np.int64(15), np.int64(9), np.int64(12), np.int64(9), np.int64(7), np.int64(13), np.int64(15), np.int64(15)]","[np.int64(12), np.int64(6), np.int64(9), np.int64(4), np.int64(3), np.int64(11), np.int64(1), np.int64(8), np.int64(10), np.int64(6), np.int64(0), np.int64(8), np.int64(13), np.int64(2), np.int64(4), np.int64(8)]",False,False,0.0,0.0,[15 10  3 10 10  0  0  3  5  6 15 10 10  5  5 15],[15 10  3 10 10  0  0  3  5 12 15 10 10  5  5 15],True,True,0.625,0.8125,[15 10  3 10 10  0  0  3  1  6 15 10 10  5  5 15],[15 10 11 10 10  0  0  3  5  6 15 10  0  5  5 15],True,True,0.71875,0.875,0.4,1.0,1.0,10,10,25,0.44,1.0,1.0,11,11,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.52,1.0,1.0,13,13,25,0.48,1.0,1.0,12,12,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 1 0 0 0 0 1 1 0 0 0 1 1 0 0 1 0 1 0 0 0 1 0 1 1 0 0 1 1 1 0 0 1 0 0 0 0 0
 1 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 1 1 0 1 1
 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1
 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 1 1 0
 0 0 1 0 0 0 1 0 0 0 1 1 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0 1 1 1 1 0 0 0 0 1 0 0 1 0 0 0 1]",13,[ 6  4  5  5 10 13 13 11 12 14 13  5 14 13  6  0],[ 6  4  5  5 10 13 13 11 12  3 13  6  3 13  6  2],True,True,0.640625,0.6875,"[np.int64(10), np.int64(4), np.int64(6), np.int64(9), np.int64(6), np.int64(10), np.int64(13), np.int64(9), np.int64(5), np.int64(4), np.int64(15), np.int64(7), np.int64(6), np.int64(7), np.int64(11), np.int64(2)]","[np.int64(15), np.int64(10), np.int64(15), np.int64(3), np.int64(4), np.int64(10), np.int64(13), np.int64(15), np.int64(7), np.int64(9), np.int64(6), np.int64(5), np.int64(14), np.int64(1), np.int64(0), np.int64(15)]",False,False,0.0,0.0,[ 6  4  5  5 10 13 13 11 15 14 13  6  4 13  6  0],[ 6  4  5  5 10 13 13 11 12  3 13  6  3 13  6  3],True,True,0.625,0.8125,[ 6  4 10  5 10 13 13 11 12 14 13  5 14 13  6 11],[ 6  4  5  5 10 13 13 11 15  3 13  6  3 13  6  2],True,True,0.71875,0.875,0.84,0.6666666666666666,0.6,21,14,15,0.96,0.625,0.6,24,15,15,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.96,0.7916666666666666,0.8,24,19,20,0.92,0.6086956521739131,0.6,23,14,15,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 1 0 0 1 0
 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0
 0 1 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 1 0
 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1
 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0]",11,[ 7  7  7 11 15 10 11 11 15 15  3 11  6 12  3 11],[ 7  7  7 11 15 10 11 11 15 15  3 11  3 14  3 11],True,True,0.640625,0.6875,"[np.int64(6), np.int64(12), np.int64(14), np.int64(8), np.int64(1), np.int64(14), np.int64(4), np.int64(6), np.int64(3), np.int64(4), np.int64(10), np.int64(13), np.int64(11), np.int64(14), np.int64(3), np.int64(6)]","[np.int64(8), np.int64(6), np.int64(14), np.int64(14), np.int64(9), np.int64(4), np.int64(12), np.int64(15), np.int64(5), np.int64(0), np.int64(4), np.int64(1), np.int64(8), np.int64(14), np.int64(3), np.int64(1)]",False,False,0.0,0.0,[ 7  7  7 11 15  4 11 11 15 15  3 11  6  4  3 11],[ 7  6  7 11 15  4 11 11 15 15  3 11  6 14  3 11],True,True,0.625,0.8125,[ 7  6  7 11 15  4 11 11 15 15  3 11  3  4  3 11],[ 7  7  7 11 15  4 11 11 15 15  3 11  3  4  3 11],True,True,0.71875,0.875,0.64,1.0,1.0,16,16,25,0.6,1.0,1.0,15,15,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.64,1.0,1.0,16,16,25,0.64,1.0,1.0,16,16,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 1
 1 0 1 1 0 0 1 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0
 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0
 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 1 0 1 1 0 0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 1 0 0 0
 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1
 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 0 0 0 0]",6,[15  4  8  4  6  3  6  6  6  7  4 14 11  9  8  7],[14  4  4  4  6  3  6  6  6  7  4 14 11  9  8  7],False,True,0.640625,0.6875,"[np.int64(4), np.int64(6), np.int64(13), np.int64(11), np.int64(0), np.int64(14), np.int64(14), np.int64(6), np.int64(10), np.int64(0), np.int64(8), np.int64(13), np.int64(10), np.int64(4), np.int64(14), np.int64(6)]","[np.int64(1), np.int64(6), np.int64(7), np.int64(11), np.int64(15), np.int64(10), np.int64(10), np.int64(0), np.int64(2), np.int64(2), np.int64(1), np.int64(3), np.int64(1), np.int64(0), np.int64(5), np.int64(3)]",False,False,0.0,0.0,[15  4  7  4  6 10  6  6  6  7  4  2 11  9  8  7],[14  4  7  4  6  2  6  6  6  7  4  1 11  9  8  7],True,True,0.625,0.8125,[15  4  8  4  6  3  6  6  6  7  4 14 11  9  8  7],[15  4  8  4  6  3  6  6  6  7  4  2 11  9  8  7],False,True,0.71875,0.875,0.84,0.7142857142857143,0.76,21,15,19,0.8,0.8,0.8,20,16,20,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.88,0.5909090909090909,0.56,22,13,14,0.84,0.7142857142857143,0.72,21,15,18,0.04,0.0,0.0,1,0,0,0.04,1.0,1.0,1,1,25
"[0 1 0 0 0 1 0 0 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 0 0 0 1 0 0 0 1 0 1 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0
 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0
 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1
 1 1 1 0 0 1 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0]",4,[ 1  4  1 14  4  0  1 10  4 10  4  4 14  0  0  1],[10  4  1 14  4  0  1 11  4 10  4  4 14  0  7  1],True,True,0.640625,0.6875,"[np.int64(12), np.int64(6), np.int64(8), np.int64(11), np.int64(3), np.int64(11), np.int64(9), np.int64(8), np.int64(14), np.int64(3), np.int64(9), np.int64(8), np.int64(10), np.int64(14), np.int64(0), np.int64(8)]","[np.int64(14), np.int64(3), np.int64(8), np.int64(10), np.int64(4), np.int64(4), np.int64(7), np.int64(9), np.int64(5), np.int64(7), np.int64(12), np.int64(8), np.int64(7), np.int64(10), np.int64(2), np.int64(12)]",False,False,0.0,0.0,[10  4  1 14  4  0  1 11  4 10  4  4 14  0  0  1],[ 1  4  1 14  4  0  1 10  4  8  4  4 14 15  7  1],True,True,0.625,0.8125,[10  4  1 14  4  0  1 10  4 10  4  4 14 15  7  1],[10  4  1 14  4  0  1 10  4  8  4  4 14 15  7  1],True,True,0.71875,0.875,0.6,0.9333333333333333,0.96,15,14,24,0.68,1.0,1.0,17,17,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.68,1.0,1.0,17,17,25,0.64,1.0,1.0,16,16,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 0 1 1 0
 1 0 0 0 0 0 1 0 1 1 1 0 0 1 0 1 1 0 0 0 0 1 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0
 1 0 0 0 0 0 1 1 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 1 1 0 1 0 1 1 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0 1 0
 1 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 0 1 0 0 0 0
 0 0 1 0 1 1 0 0 0 0 1 1 1 0 0 0 1 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0]",12,[10 12 11 12  3  3 12  6 14 11  3 12 12  6  3  6],[14 12  3 12  3  3 12  6  9 11  3 12 12  6  3  1],False,False,0.640625,0.6875,"[np.int64(10), np.int64(6), np.int64(6), np.int64(15), np.int64(7), np.int64(13), np.int64(1), np.int64(4), np.int64(3), np.int64(15), np.int64(5), np.int64(6), np.int64(0), np.int64(13), np.int64(7), np.int64(4)]","[np.int64(12), np.int64(5), np.int64(8), np.int64(5), np.int64(7), np.int64(12), np.int64(3), np.int64(2), np.int64(8), np.int64(4), np.int64(14), np.int64(12), np.int64(11), np.int64(6), np.int64(7), np.int64(2)]",False,False,0.0,0.0,[14 12  3 12  3  3 12  6  9 11  6 12 12  6  3  1],[14 12 11 12  3  3 12 11 14 11  3 12 12  1  3  6],False,False,0.625,0.8125,[ 2 12  3 12  3  3 12  6  9 11  3 12 12  6  3  6],[14 12  3 12  3  3 12 11  9 11  3 12 12  1  3  1],True,True,0.71875,0.875,0.92,0.2608695652173913,0.24,23,6,6,0.92,0.5217391304347826,0.52,23,12,13,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.92,0.391304347826087,0.4,23,9,10,0.92,0.4782608695652174,0.48,23,11,12,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 1
 1 0 1 1 0 0 1 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0
 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0
 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 1 0 1 1 0 0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 1 0 0 0
 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1
 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 0 0 0 0]",6,[14  4  8  4  6  2  6  6  6  7  4 14 11  9  8  7],[15  4  4  4  6  3  6  6  6  7  4 14 11  9  8  7],True,False,0.640625,0.6875,"[np.int64(10), np.int64(14), np.int64(4), np.int64(15), np.int64(7), np.int64(5), np.int64(0), np.int64(6), np.int64(11), np.int64(7), np.int64(6), np.int64(6), np.int64(14), np.int64(12), np.int64(5), np.int64(5)]","[np.int64(9), np.int64(9), np.int64(7), np.int64(11), np.int64(13), np.int64(1), np.int64(9), np.int64(15), np.int64(7), np.int64(12), np.int64(0), np.int64(7), np.int64(6), np.int64(14), np.int64(15), np.int64(12)]",False,False,0.0,0.0,[15  4  8  4  6  2  6  6  6  7  4 15 11  9  8  7],[15  4  8  4  6  3  6  6  6  7  4  2 11  9  8  7],True,True,0.625,0.8125,[15  4  8  4  6  3  6  6  6  7  4 14 11  9  8  7],[15  4  8  4  6  3  6  6  6  7  4  2 11  9  8  7],False,True,0.71875,0.875,0.92,0.6956521739130435,0.68,23,16,17,0.88,0.6818181818181818,0.72,22,15,18,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.76,0.7368421052631579,0.76,19,14,19,0.84,0.8095238095238095,0.84,21,17,21,0.04,0.0,0.0,1,0,0,0.04,1.0,1.0,1,1,25
"[0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 1 0 1
 0 0 1 0 1 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 0 1 1 0 0 0 1
 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1 1 1 1 0
 1 0 1 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0
 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
 1 0 1 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0]",13,[ 8 14 13 12  2  4  8  2 13  2 14 12  8 13 13  8],[ 8 14 13  0  2  1  8  2 13 14  2 12  8 13 13  8],False,False,0.640625,0.6875,"[np.int64(12), np.int64(9), np.int64(14), np.int64(2), np.int64(7), np.int64(15), np.int64(1), np.int64(7), np.int64(3), np.int64(2), np.int64(11), np.int64(14), np.int64(0), np.int64(8), np.int64(0), np.int64(10)]","[np.int64(15), np.int64(4), np.int64(6), np.int64(0), np.int64(11), np.int64(5), np.int64(11), np.int64(5), np.int64(7), np.int64(9), np.int64(2), np.int64(12), np.int64(15), np.int64(13), np.int64(9), np.int64(14)]",False,False,0.0,0.0,[ 8 14 13 10  2  1  8  2 13 14  2  1  8 13 13  8],[ 8 14 13 12  2  4  8  2 13 14 14  1  8 13 13  8],False,True,0.625,0.8125,[14 14 13  0  2  1  8  2 13  2  2  1  8 13 13  8],[ 8 14 13 12  2  4  8  2 13 14 14  1  8 13 13  8],False,True,0.71875,0.875,0.8,0.4,0.36,20,8,9,0.8,0.25,0.28,20,5,7,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.88,0.36363636363636365,0.36,22,8,9,0.96,0.3333333333333333,0.32,24,8,8,0.04,0.0,0.0,1,0,0,0.04,1.0,1.0,1,1,25
"[0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 1 0 0 0 1 0 0
 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 0 1 0 0 1 0 0 0 0 1
 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 0 0 1 0
 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0
 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 1 1 0 1 1 0 0 1 1
 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 1 0 1 1 0 0 1 0 0 0
 0 1 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 1]",10,[ 3 14 13 10 13  5 13 13 11  4 10  3  3 10 10 13],[ 3 13 13 10 13  5 13 13  0 11 10  3  3 10 10  3],False,True,0.640625,0.6875,"[np.int64(6), np.int64(14), np.int64(5), np.int64(11), np.int64(7), np.int64(12), np.int64(12), np.int64(8), np.int64(11), np.int64(13), np.int64(11), np.int64(13), np.int64(6), np.int64(3), np.int64(14), np.int64(5)]","[np.int64(15), np.int64(3), np.int64(11), np.int64(15), np.int64(7), np.int64(15), np.int64(11), np.int64(9), np.int64(1), np.int64(4), np.int64(14), np.int64(4), np.int64(12), np.int64(6), np.int64(1), np.int64(7)]",False,False,0.0,0.0,[ 3 14 13 10 13 14 13 13  7 11 10  3 14 10 10 13],[ 3 13 13 10 13  5 13 13  0  4 10  3 14 10 10 13],False,True,0.625,0.8125,[ 3 14 13 10 13  0 13 13  0  4 10  3  3 10 10 13],[ 3 13 13 10 13  0 13 13  0  6 10  3  3 10 10  3],False,False,0.71875,0.875,0.8,0.65,0.6,20,13,15,0.84,0.7142857142857143,0.68,21,15,17,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.68,0.7647058823529411,0.84,17,13,21,0.04,0.0,0.0,1,0,0,0.04,0.0,0.0,1,0,0
"[0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1 1 1 1 0 0 0 1 1 0 0
 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0
 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 1 1 1 0 1 0 0 0 0
 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0
 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0
 1 1 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0]",9,[ 9 11  9  0 12  9  1 10  2  9 11  9  2 12  9  3],[ 9 11  9  0  8  9 10 10  2  9 11  9  2 12  9 12],False,True,0.640625,0.6875,"[np.int64(13), np.int64(14), np.int64(7), np.int64(8), np.int64(7), np.int64(4), np.int64(11), np.int64(7), np.int64(12), np.int64(11), np.int64(13), np.int64(0), np.int64(13), np.int64(15), np.int64(1), np.int64(2)]","[np.int64(11), np.int64(14), np.int64(10), np.int64(12), np.int64(0), np.int64(0), np.int64(7), np.int64(13), np.int64(5), np.int64(14), np.int64(12), np.int64(4), np.int64(15), np.int64(6), np.int64(8), np.int64(9)]",False,False,0.0,0.0,[ 9  5  9  0  8  9  1 10  2  9 11  9  2  1  9  3],[ 9  5  9  0 12  9  3 10  2  9 11  9  2 12  9 12],True,True,0.625,0.8125,[ 9 11  9  0  8  9  1 10  2  9 11  9  2  1  9 12],[ 9  5  9  0 12  9 10 10  0  9 11  9  2 12  9 12],True,True,0.71875,0.875,0.96,0.6666666666666666,0.64,24,16,16,1.0,0.8,0.8,25,20,20,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,1.0,0.8,0.8,25,20,20,1.0,0.76,0.76,25,19,19,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1
 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 1 0 1 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0
 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1]",6,[10  4  5 13  9 13  6  3  2  6  3  4  9  6  9 10],[10  4  5 13  9 13  6  3  2  6  3 12  9  6  9 10],True,True,0.640625,0.6875,"[np.int64(11), np.int64(13), np.int64(1), np.int64(4), np.int64(6), np.int64(9), np.int64(13), np.int64(8), np.int64(8), np.int64(3), np.int64(14), np.int64(15), np.int64(2), np.int64(3), np.int64(0), np.int64(3)]","[np.int64(2), np.int64(5), np.int64(4), np.int64(11), np.int64(3), np.int64(5), np.int64(0), np.int64(7), np.int64(8), np.int64(12), np.int64(3), np.int64(5), np.int64(4), np.int64(3), np.int64(11), np.int64(0)]",False,False,0.0,0.0,[10  4  5 13  9 13  6 14  2  6  3 12  9  6  9 11],[10  4  5 13  9 13  6  3  2  6  3  4  9  6 13 10],True,True,0.625,0.8125,[10  4  5 13  9 13  6 14  2  6  3 12  9  6  9 11],[10  4  5 13  9 13  6  3  2  6  3  4  9  6  9 10],True,True,0.71875,0.875,0.6,1.0,1.0,15,15,25,0.52,1.0,1.0,13,13,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.56,1.0,1.0,14,14,25,0.48,1.0,1.0,12,12,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
